院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アカルボース錠50mg「NS」	Acarbose“NS”	日新製薬－山形		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1069	118959901	薬価収載2009.05.15	NS366	白～淡黄		トウモロコシデンプン，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	アカルボース錠50mg「TCK」	Acarbose	辰巳化学		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1123	123022201	薬価収載2013.12.13	TU324	白～淡黄		トウモロコシデンプン，セルロース，無水ケイ酸，ステアリン酸Mg
	アカルボース錠50mg「YD」	Acarbose「YD」	陽進堂	第一三共エスファ	錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1077	119103501，119103502，119103503	薬価収載2009.05.15	YD556	白～淡黄		トウモロコシデンプン，セルロース，無水ケイ酸，ステアリン酸Mg
	アカルボース錠50mg「サワイ」	Acarbose	沢井製薬		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1093	119587301	薬価収載2009.11.13	SW AB50／50	白～淡黄		カルメロースCa，軽質無水ケイ酸，結晶セルロース，ステアリン酸Mg，メタケイ酸アルミン酸Mg，リン酸水素Ca
	アカルボース錠50mg「タイヨー」	Acarbose	テバ製薬		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1034	117849401	薬価収載2007.07.06	t601	白～淡黄		クロスポビドン，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，D-マンニトール
	アカルボース錠50mg「日医工」	Acarbose	日医工		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1085	119139401	薬価収載2009.05.15	〓031／50 〓031 50 〓031	白		D-マンニトール，セルロース，クロスカルメロースナトリウム，無水ケイ酸，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，ステアリン酸，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルナウバロウ
	アカルボース錠50mg「ファイザー」	Acarbose［Pfizer］	ファイザー		錠：内服	50mg1錠	13.60円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F1115	119421002	薬価収載2013.05.01	M109／50	白～淡黄		結晶セルロース，トウモロコシデンプン，軽質無水ケイ酸，亜硫酸水素ナトリウム，ステアリン酸マグネシウム
	アカルボース錠100mg「BMD」	Acarbose	ビオメディクス		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2049	119142401	薬価収載2009.05.15	BMD9	白～淡黄	○	トウモロコシデンプン，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	アカルボース錠100mg「JG」		日本ジェネリック		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2057	119056401	薬価収載2009.05.15	JG F57	白～淡黄	○	トウモロコシデンプン，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	アカルボース錠100mg「NS」	Acarbose“NS”	日新製薬－山形		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2065	118960501	薬価収載2009.05.15	NS367	白～淡黄	○	トウモロコシデンプン，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム
	アカルボース錠100mg「TCK」	Acarbose	辰巳化学		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2120	123023901	薬価収載2013.12.13	TU325	白～淡黄	○	トウモロコシデンプン，セルロース，無水ケイ酸，ステアリン酸Mg
	アカルボース錠100mg「YD」	Acarbose「YD」	陽進堂	第一三共エスファ	錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2073	119104201，119104202，119104203	薬価収載2009.05.15	YD557	白～淡黄	○	トウモロコシデンプン，セルロース，無水ケイ酸，ステアリン酸Mg
	アカルボース錠100mg「サワイ」	Acarbose	沢井製薬		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2090	119588001	薬価収載2009.11.13	SW AB100／100	白～淡黄	○	カルメロースCa，軽質無水ケイ酸，結晶セルロース，ステアリン酸Mg，メタケイ酸アルミン酸Mg，リン酸水素Ca
	アカルボース錠100mg「タイヨー」	Acarbose	テバ製薬		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2030	117850001	薬価収載2007.07.06	t602	白～淡黄	○	クロスポビドン，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，D-マンニトール
	アカルボース錠100mg「日医工」	Acarbose	日医工		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2081	119141701	薬価収載2009.05.15	〓033／100 〓033 100 〓033	白		D-マンニトール，セルロース，クロスカルメロースナトリウム，無水ケイ酸，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，ステアリン酸，ヒプロメロース，マクロゴール，タルク，酸化チタン，カルナウバロウ
	アカルボース錠100mg「ファイザー」	Acarbose［Pfizer］	ファイザー		錠：内服	100mg1錠	24.40円／錠	後処	α-グルコシダーゼ阻害剤	396	アカルボース	acarbose（JAN）	3969003F2111	119422702	薬価収載2013.05.01	M110／100	白～淡黄	○	結晶セルロース，トウモロコシデンプン，軽質無水ケイ酸，亜硫酸水素ナトリウム，ステアリン酸マグネシウム
	アクタミン散0.1％		日新製薬－山形		散：内服	0.1％1g	6.40円／g	局	ビタミンB1	312	チアミン塩化物塩酸塩	thiamine chloride hydrochloride（JP）	3121001B1079	106794103	薬価収載2009.09.01				乳糖水和物，バレイショデンプン
	アクタミン注射液	Actamin	日新製薬－山形		注射液：注射	10mg1管	82.00円／管	局処	ビタミンB1	312	チアミン塩化物塩酸塩	thiamine chloride hydrochloride（JP）	3121400A2175	106804715，106804719					ブドウ糖
	アクタミン注射液	Actamin	日新製薬－山形		注射液：注射	20mg1管	82.00円／管	局処	ビタミンB1	312	チアミン塩化物塩酸塩	thiamine chloride hydrochloride（JP）	3121400A3104	106805408					ブドウ糖
	アクチット輸液	Actit	興和	興和創薬	注射液：注射	200mL1瓶	166.00円／瓶	処	電解質輸液	331	維持液		3319550A1062	120659301	薬価収載2012.06.22				塩酸（pH調整剤）
	アクチット輸液	Actit	興和	興和創薬	注射液：注射	500mL1瓶	204.00円／瓶	処	電解質輸液	331	維持液		3319550A3073	107923402	薬価収載2012.06.22				塩酸（pH調整剤）
	アクチバシン注600万	Activacin	協和発酵キリン		注射用：注射	600万国際単位1瓶（溶解液付）	52,140.00円／瓶	生処	血栓溶解剤（rt-PA製剤）	395	アルテプラーゼ（遺伝子組換え）	alteplase（genetical recombination）（JAN）	3959402D1027	108688101					L-アルギニン，ポリソルベート80，リン酸
	アクチバシン注1200万	Activacin	協和発酵キリン		注射用：注射	1,200万国際単位1瓶（溶解液付）	103,698.00円／瓶	生処	血栓溶解剤（rt-PA製剤）	395	アルテプラーゼ（遺伝子組換え）	alteplase（genetical recombination）（JAN）	3959402D2023	108690401					L-アルギニン，ポリソルベート80，リン酸
	アクチバシン注2400万	Activacin	協和発酵キリン		注射用：注射	2,400万国際単位1瓶（溶解液付）	208,029.00円／瓶	生処	血栓溶解剤（rt-PA製剤）	395	アルテプラーゼ（遺伝子組換え）	alteplase（genetical recombination）（JAN）	3959402D3020	108692801					L-アルギニン，ポリソルベート80，リン酸
	アクディームカプセル90mg	Acdeam	あすか製薬	武田薬品工業	カプセル：内服	90mg1カプセル	28.20円／カプセル	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001M1038	108645401	薬価収載2007.06.15	〓304	白		軽質無水ケイ酸，ステアリン酸マグネシウム，乳糖水和物，酸化チタン，ゼラチン，ラウリル硫酸ナトリウム
	アクディーム細粒10％	Acdeam	あすか製薬	武田薬品工業	細粒：内服	10％1g	38.50円／g	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001C1083	108624901	薬価収載2001.09.07				乳糖水和物，白糖，ヒドロキシプロピルセルロース
	アクディーム細粒45％	Acdeam	あすか製薬	武田薬品工業	細粒：内服	45％1g	110.20円／g	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001C3027	108628701					乳糖水和物，ヒドロキシプロピルセルロース
	アクディーム錠30mg	Acdeam	あすか製薬	武田薬品工業	錠：内服	30mg1錠	14.80円／錠	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001F2388	108638601	薬価収載2007.06.15	〓302	白		結晶セルロース，ステアリン酸，トウモロコシデンプン
	アクディームシロップ0.5％	Acdeam	あすか製薬	武田薬品工業	シロップ：内服	0.5％1mL	6.20円／mL	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001Q1021	108646101					エタノール，エデト酸カルシウム二ナトリウム，塩酸，水酸化ナトリウム，D-ソルビトール液，パラオキシ安息香酸エチル，パラオキシ安息香酸メチル
	アクディームシロップ1％	Acdeam	あすか製薬	武田薬品工業	シロップ：内服	1％1mL	8.50円／mL	後	消炎酵素剤	395	リゾチーム塩酸塩	lysozyme hydrochloride（JP）	3959001Q2028	108650801					エタノール，エデト酸カルシウム二ナトリウム，塩酸，水酸化ナトリウム，D-ソルビトール液，パラオキシ安息香酸エチル，パラオキシ安息香酸メチル
	アクトスOD錠15	Actos	武田薬品工業		口腔内崩壊錠：内服	15mg1錠	73.80円／錠	処	インスリン抵抗性改善血糖降下剤	396	ピオグリタゾン塩酸塩	pioglitazone hydrochloride（JP）	3969007F3027	119909301	薬価収載2010.05.28	〓376／15	帯黄白	○	結晶セルロース，乳糖水和物，カルメロースカルシウム，ヒドロキシプロピルセルロース，アスパルテーム，塩化ナトリウム，黄色三二酸化鉄，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール
	アクトスOD錠30	Actos	武田薬品工業		口腔内崩壊錠：内服	30mg1錠	137.50円／錠	処	インスリン抵抗性改善血糖降下剤	396	ピオグリタゾン塩酸塩	pioglitazone hydrochloride（JP）	3969007F4023	119910901	薬価収載2010.05.28	〓377／30	帯黄白	○	結晶セルロース，乳糖水和物，カルメロースカルシウム，ヒドロキシプロピルセルロース，アスパルテーム，塩化ナトリウム，黄色三二酸化鉄，クロスポビドン，ステアリン酸マグネシウム，D-マンニトール
	アクトス錠15	Actos	武田薬品工業		錠：内服	15mg1錠	73.80円／錠	局処	インスリン抵抗性改善血糖降下剤	396	ピオグリタゾン塩酸塩	pioglitazone hydrochloride（JP）	3969007F1024	108756701	薬価収載1999.11.19	〓390／15	白～帯黄白	○	カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，乳糖水和物
	アクトス錠30	Actos	武田薬品工業		錠：内服	30mg1錠	137.50円／錠	局処	インスリン抵抗性改善血糖降下剤	396	ピオグリタゾン塩酸塩	pioglitazone hydrochloride（JP）	3969007F2020	108757401	薬価収載1999.11.19	〓391／30	白～帯黄白	○	カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，乳糖水和物
	アクトネル錠2.5mg	Actonel	味の素製薬	エーザイ	錠：内服	2.5mg1錠	109.00円／錠	局劇処	ビスホスホネート系骨吸収抑制剤	399	リセドロン酸ナトリウム水和物	sodium risedronate hydrate（JP）	3999019F1026	114588502	薬価収載2002.04.26	AJ3／2.5 AJ3 2.5	白～帯黄白		トウモロコシデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，乳糖水和物
	アクトネル錠17.5mg	Actonel	味の素製薬	エーザイ	錠：内服	17.5mg1錠	679.80円／錠	局劇処	ビスホスホネート系骨吸収抑制剤	399	リセドロン酸ナトリウム水和物	sodium risedronate hydrate（JP）	3999019F2022	117844901	薬価収載2007.06.08	AJ4／17.5 AJ4 17.5	淡紅		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，三二酸化鉄
	アクトネル錠75mg	Actonel	味の素製薬	エーザイ	錠：内服	75mg1錠	2,987.30円／錠	局劇処	ビスホスホネート系骨吸収抑制剤	399	リセドロン酸ナトリウム水和物	sodium risedronate hydrate（JP）	3999019F3029	122260901	薬価収載2013.02.22	アクトネル75	微黄		乳糖水和物，トウモロコシデンプン，ヒドロキシプロピルセルロース，クロスポビドン，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄
