診療年月：H30年04月～H31年03月　外用薬 外来（院外）　※集計結果が1000未満の場合は「‐」で表示（1000未満の箇所が1箇所の場合は1000以上の最小値を全て「‐」で表示）※集計対象期間内に名称や点数・金額等に変更がある場合、集計対象期間当初の情報で表示,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"薬効
分類",薬効分類名称,"医薬品
コード",医薬品名,単位,"薬価基準収載
医薬品コード",薬価,"後発品
区分",総計,男,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,
114,解熱鎮痛消炎剤,621953701,アセトアミノフェン坐剤小児用５０ｍｇ「ＴＹＫ」,個,1141700J1053,19.3,0,9803,4470,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,621938202,アセトアミノフェン坐剤小児用５０ｍｇ「日新」,個,1141700J1126,19.3,0,9075,4212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4733,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,661140020,インドメタシン坐剤　５０ｍｇ,個,1145700J3012,19.3,0,7589,-,-,-,-,-,-,-,-,-,-,-,-,1001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1061,-,-,-,-,-
114,解熱鎮痛消炎剤,661140225,インドメタシン坐剤２５「イセイ」　２５ｍｇ,個,1145700J2016,19.3,0,6220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1770,-,-,-
114,解熱鎮痛消炎剤,661140251,インドメタシン坐剤５０「イセイ」　５０ｍｇ,個,1145700J3012,19.3,0,4314,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,620078525,ミカメタン坐剤２５ｍｇ,個,1145700J2016,19.3,0,3377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,620078406,インドメタシン坐剤１２．５ｍｇ「ＪＧ」,個,1145700J1010,19.3,0,3229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1030,-,-
114,解熱鎮痛消炎剤,620078630,ミカメタン坐剤５０ｍｇ,個,1145700J3012,19.3,0,3133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,661140019,インドメタシン坐剤　２５ｍｇ,個,1145700J2016,19.3,0,3018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,622131701,パラセタ坐剤小児用５０　５０ｍｇ,個,1141700J1100,19.3,0,1876,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,620001383,インドメタシン坐剤シオエ５０　５０ｍｇ,個,1145700J3012,19.3,0,1793,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,620001382,インドメタシン坐剤シオエ２５　２５ｍｇ,個,1145700J2016,19.3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,621362115,ジクロフェナクＮａ坐剤１２．５ｍｇ「ツルハラ」,個,1147700J1189,19.3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,660406096,ベギータ坐剤２５　２５ｍｇ,個,1147700J2169,19.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,660406097,ベギータ坐剤５０　５０ｍｇ,個,1147700J3181,19.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,661140022,インドメタシン坐剤　１２．５ｍｇ,個,1145700J1010,19.3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,解熱鎮痛消炎剤,622131802,ケトプロフェン坐剤５０ｍｇ「ＳＮ」,個,1149700J1124,19.9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,抗パーキンソン剤,622163701,ニュープロパッチ９ｍｇ,枚,1169700S3028,634.9,0,4897801.25,-,-,-,-,-,-,1807,3442,7935,24660,46930,86354,143577,272344.25,378827,456587,364478,162845,30556,1857,-,-,-,-,-,-,-,1598,3679,7562,25761,34926,75220,148605,345508,516595,643976,627577,369836,97831,14585,-
116,抗パーキンソン剤,622163601,ニュープロパッチ４．５ｍｇ,枚,1169700S2021,412.8,0,4139902.5,-,-,-,1165,1256,3392,3902,6792,15158,33201,49177,87164,105128,211955,292338,368471,301140,158202,31925,4693,-,-,-,-,1401,2760,4203,4752,9968,16631,30926,48349,71804.5,127703,240547,381368,526710,528169,321441,123254,22752,1790
116,抗パーキンソン剤,622163801,ニュープロパッチ１３．５ｍｇ,枚,1169700S4024,817.9,0,3513304,-,-,-,-,-,-,-,2281,5585,19225,36287,75293,106581,219457,262855,346933,239114,90718,18625,-,-,-,-,-,-,-,-,-,-,4944,14267,27525,61520,124916,255170,386272,496524,440543,208793,62710,4214,-
116,抗パーキンソン剤,622478301,ニュープロパッチ１８ｍｇ,枚,1169700S5020,978.6,0,3048155,-,-,-,-,-,-,-,4306,8158,26114,35829,77723,111709,228538,269321,295870,196164,78730,9749,-,-,-,-,-,-,-,-,-,1728,4333,14197,26032,67699,120574,240600,332966,385190,310213,159441,37143,4848,-
116,抗パーキンソン剤,622163501,ニュープロパッチ２．２５ｍｇ,枚,1169700S1025,268.2,0,1601781.5,-,-,1187,1946,1744,4071,6133,12190,22875,31448,33035,38955,39984,75431,81957,112740,91295,49917,15884,1199,-,-,-,-,3884,5881,6956,9424,14255,20254,31897,34818,32701,49512,75785,128848,170058,182495.5,138937,56379,14057,1100
119,その他の中枢神経系用薬,622085101,リバスタッチパッチ１８ｍｇ,枚,1190700S4036,415.1,0,8235502.5,-,-,-,-,-,-,-,-,-,1306,2322,6031,26156,73564,174017,452111,769757,681557,275106,48163,1505,-,-,-,-,-,-,-,-,-,1483,2766,9463,26475,98460,252760,754917,1448450,1764797.5,1051324,285553,26164
119,その他の中枢神経系用薬,622082401,イクセロンパッチ１８ｍｇ,枚,1190700S4028,417.2,0,7192674,-,-,-,-,-,-,-,-,-,-,1088,9046,22627,63439,170816,426221,672620,574629,239534,30970,2615,-,-,-,-,-,-,-,-,-,1081,2643,12148,24925,85002,246145,658991,1286154,1524414,898523,213207,24619
119,その他の中枢神経系用薬,622084901,リバスタッチパッチ９ｍｇ,枚,1190700S2033,368.5,0,5463634.5,-,-,-,-,-,-,-,-,-,-,2935,6015,13566,45271,113563,268989,436493,420855,181795,35438,2577,-,-,-,-,-,-,-,-,-,1645,1660,6284,21255,58550,180903,499943,975425,1191702,753010.5,217119,25813
119,その他の中枢神経系用薬,622081701,イクセロンパッチ９ｍｇ,枚,1190700S2025,371.2,0,4138211,-,-,-,-,-,-,-,-,-,-,1379,3816,11604,34833,91935,221170,336896.5,323751,134006,25414,1958,-,-,-,-,-,-,-,-,-,1428,1227,6005,14328,49934,144746,388366,745432,881468.5,549757,146543,20882
119,その他の中枢神経系用薬,622084801,リバスタッチパッチ４．５ｍｇ,枚,1190700S1037,327.7,0,3880348.25,-,-,-,-,-,-,-,-,-,-,1790,3366,9468,32195,90950,212641.5,314279.5,291152.75,143706,27041,3921,-,-,-,-,-,-,-,-,-,1331,2024,4139,10516.5,43022,120569,373435.5,685159.5,802060.5,519073.5,168134,19401
119,その他の中枢神経系用薬,622085001,リバスタッチパッチ１３．５ｍｇ,枚,1190700S3030,395.6,0,2383101,-,-,-,-,-,-,-,-,-,-,1081,1628,4240,17411,44453,113542,200381,196156,77362,13831,1485,-,-,-,-,-,-,-,-,-,-,1252,3117,6952,28197,83339,232511,429927,519076,315111,82853,8251
119,その他の中枢神経系用薬,622081601,イクセロンパッチ４．５ｍｇ,枚,1190700S1029,329.8,0,2356422.5,-,-,-,-,-,-,-,-,-,-,1025,2794,7331,22533,53316,122780,197220,162405.5,79771.5,17799.5,2229,-,-,-,-,-,-,-,-,-,-,-,3925,8131,32304,84146,218032,426397.5,487301,310546,99481.5,13987
119,その他の中枢神経系用薬,622082301,イクセロンパッチ１３．５ｍｇ,枚,1190700S3021,398.2,0,1970418,-,-,-,-,-,-,-,-,-,-,1726,2069,6202,17326,46279,105412,176755,152401,66781,6669,1148,-,-,-,-,-,-,-,-,-,-,-,2394,6261,24233,71707,190389,369102,408870,248070,59209,6963
121,局所麻酔剤,620003852,キシロカインゼリー２％,ｍＬ,1214700P1054,7.3,0,4492773.827,28789.24,38041.14,27865.16,33773,37807.66,35304,46403,81497,116135.905,147868,130308.78,140742.6,156128.542,269179.83,324344.581,350954.18,322182.035,186785.77,88791.1,23747.3,2010,29567.58,20161.16,26403.58,34490,29550,37134.699,47332.4,54939,71751.2,73129.7,96567.4,110464.34,104030.979,134437.035,175402.08,179263.4,236900.242,215854.629,147842.08,65745,13148.5
121,局所麻酔剤,661210006,キシロカイン液「４％」,ｍＬ,1214700Q1033,12.8,0,745065.13,-,-,1944.3,-,2230.15,3661.25,2329.2,9509.1,12926.8,9943.5,17509.1,31038.25,42551.6,64586.3,64489.6,58566.6,37289.7,15071.4,2171.15,-,-,-,-,-,4194.3,4074.5,2559.45,2677.6,15655.45,18300.7,22915.9,14107.22,18614.75,42594.25,37595.25,48048.2,59139.55,41210.3,26020.9,6932.8,1396,-
121,局所麻酔剤,620007571,アネトカインゼリー２％,ｍＬ,1214700P1062,4.5,1,684838.88,17735,7380,6980,5550,5700,9700,11175,14031,15190,20760,19667,23840,27393.34,51900.4,54145.34,41927.1,34200,18750,10580,3800,-,16003,8625,5330,10230,5540,4970,9750,15750,9983.7,10627,10659,11918,14950,25501,22749,30055,27506,20758,15780,5870,-
121,局所麻酔剤,620007779,ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1051,42.8,0,71597,2651,8183,-,-,-,-,-,-,-,1261,2294,1555,3824,5636,7454,5498,4859,2930,-,-,-,-,-,-,-,-,-,-,-,-,-,1579,1769,3758,1320,3907,4310,1993,-,-,-,-
121,局所麻酔剤,621395202,リドカインテープ１８ｍｇ「ＹＰ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1086,32.4,1,63927,-,-,-,-,-,-,-,-,-,-,1815,1544,3205,4620,7244,8826,4607,2484,-,-,-,-,-,-,-,-,-,-,-,-,-,1522,-,1248,2530,4597,5716,3979,1526,1544,-,-
121,局所麻酔剤,622138101,エムラクリーム,ｇ,1219800N1023,187,0,50045,-,1170,-,-,-,-,-,-,-,1415,2725,1925,2275,3915,5950,3590,1925,-,-,-,-,-,1400,-,-,-,-,-,-,1050,-,1815,1400,1105,2350,2320,3150,1120,1110,-,-,-
121,局所麻酔剤,620003854,キシロカインポンプスプレー８％,ｇ,1214701R1050,22.2,1,35505.16,-,-,-,-,-,-,-,-,-,2880.08,1200,3040,1040.16,-,2240,5760.08,2240,-,1200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4641.52,1370.16,1680.24,-,1441.44,2530,-,-,-
121,局所麻酔剤,622133301,リドカインテープ１８ｍｇ「ニプロ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1078,32.4,1,35484,-,-,-,-,-,-,-,-,-,-,-,2027,2703,3494,3584,2995,2603,1457,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2025,2148,2817,1011,2013,1630,-,-,-,-
121,局所麻酔剤,622125101,リドカインテープ１８ｍｇ「ＮＰ」　３０．５ｍｍ×５０．０ｍｍ,枚,1214701S1060,32.4,1,6101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,622589901,エムラパッチ,枚,1219800S1027,313,0,6033,-,1118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,621395001,リドカイン塩酸塩ゼリー２％「日新」,ｍＬ,1214700P1070,4.5,1,3104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1050,-,-,-,-
121,局所麻酔剤,620006455,テーカイン原末,ｇ,1211700X1036,252.8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,620003853,キシロカイン点眼液４％,ｍＬ,1214700Q1041,16.2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,621395101,リドカインポンプスプレー８％「日新」,ｇ,1214701R1068,22.2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,620008550,プロカイン塩酸塩原末「マルイシ」,ｇ,1211701X1090,20.1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,局所麻酔剤,661210013,ジブカイン塩酸塩,ｇ,1213700X1014,370.3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,眼科用剤,622104901,ムコスタ点眼液ＵＤ２％　０．３５ｍＬ,本,1319760Q1029,27,0,188517051.6,10710,78114,125086,148730,281879,502708,688349,837498,1128356,1534197.2,1843344,2169028,2925436,4675143.4,5953329,7339243,5781206.4,3151568,963810.4,138938,5584,7970,56884,132700,279799,664972,1214684,1819991,2734849,4215635,6176749,7697070,9514805,12479972,18547972,22523014.35,25594367.2,18858354.6,10992734,3922960,739308,60004
131,眼科用剤,620004365,パタノール点眼液０．１％,ｍＬ,1319752Q1024,185,0,65464986.08,704747.8,3007948,2934494.5,1286898.25,584184,667570,867202.5,1040107.5,1191173,1235037.5,1188623,1220194,1285475,1566695,1691155.6,1784071.5,1198970.91,580958.5,166571,21695,2281,507444.5,2516592.5,2565893.28,1245080.8,746750.5,946759,1349240,1852883.5,2306120.6,2608892.702,2581579.5,2629623.5,2745807.5,3441482.5,3779823.64,3988593.5,2980272,1694055,609164,126294,16580
131,眼科用剤,622279001,アレジオン点眼液０．０５％,ｍＬ,1319762Q1028,364,0,50326322.4,710281,3036229,2550640.5,1145815,573162.84,635697.6,755307,812874,833131,764099,654089,619639,611637,756579,842022,979080.5,680881,325244,89122,12500,-,516994.8,2581254,2443897,1572023.5,1164039,1422220,1760219.7,2072819,2248245.58,2189067.78,1938616,1739950.8,1592119,1896330,2140494,2464098,1808421,990323.8,329266,61088,-
131,眼科用剤,620006407,カリーユニ点眼液０．００５％　５ｍＬ,瓶,1319706Q3035,63.7,1,35245704.2,-,-,-,-,1177,2668,4062,8827,18454,43567,91364,206975,531696,1471848,2277125,2892908,2324752,1221083,376827,60879,5703,-,-,-,-,-,1990,3973,8419,22622,58210,145787,372194,1040698,2848692,4410547.9,5523940.8,4699142.5,2936950,1271392,317424,40797
131,眼科用剤,620007773,プロラノン点眼液０．１％,ｍＬ,1319724Q1154,25.6,1,28013712.5,83685,72970,46921,26350,21610,28340,36270,48840,72831,99084,124835,197402.5,372530,852230.5,1413849,2167849,2270476,1488467,518098,82119,7885,74425,72101,48775,38695,37120,40184,54486,65675,85985,119235,163690,264921,530199,1326359,2237079.5,3498157.5,4062662.5,3277985,1559145,378539,45652
131,眼科用剤,622150001,アイファガン点眼液０．１％,ｍＬ,1319761Q1023,448.9,0,25595951.5,-,3550,5540,8640,15095,23607,46870,91300,194310,339592.5,512946.5,713374.5,960212.5,1532356,1822702.5,2189608,1882975.5,1190092,421111.5,56370,2880,-,2260,5710,8950,12455,20260,36697.5,71127.5,159865,289904.5,428780,584346,838417.5,1413279.5,1828691.5,2426297.5,2440707.5,1925946,886232.5,189025.5,12975
131,眼科用剤,620008982,オドメール点眼液０．１％,ｍＬ,1315704Q3134,19.8,1,24176018.5,228786.9,478610,429227,265338.5,209239.5,233175.5,307474,361935,397773,402284.33,370361,388124.5,477065,740376,928905.3,1056576.47,816301,409426,120410,19055,1620,189524,411535.5,401362,362593,387090,435220,556540.5,661997.5,713883,738341,758118.5,804399.5,942936,1429237,1763411,1996175.5,1586581.5,967110,351774,69710,6415
131,眼科用剤,620004818,ヒアレインミニ点眼液０．３％　０．４ｍＬ,個,1319720Q5038,19,0,20883765,3106,13995,18260,20435,18548,42583,59274,74304,105653,135919,165403,196663,232463,420968,472192,615660,538328,343643,110740,24540,1790,4602,9469,20219,31443,45534,79494,160807,300295,474966,696449,814952,1134545,1384849,2159949,2564288,2900016,2241870,1449645,640532,140065,15309
131,眼科用剤,620007764,フルメトロン点眼液０．１％,ｍＬ,1315704Q3126,49.5,0,20078711.53,178315.5,385339,347492.5,179690.5,117864,130450,175943.5,217519.5,257050,268194.5,273149.341,293652.8,364763.5,591026,766872.5,930673,773750.5,421474.5,128394,19465,1735,147462.5,326476.78,310835.5,228442.5,206977.5,238953,336197.5,431720.5,500215,546915,585465.5,642563,768881.5,1211691.7,1580255.5,1955586.313,1701098.6,1050357,394561.5,82010,9230
131,眼科用剤,620004817,ヒアレインミニ点眼液０．１％　０．４ｍＬ,個,1319720Q4031,13.3,0,19968988,2684,17083,14587,25191,18493,45585,52841,68729,91900,149621,150806,158179,233193,385216,447766,521529,513630,308149,109164,20721,-,-,15514,16772,39069,48209,85020,172923,268599,403449,575545,745360,924465,1230687,2045678,2520747,2964181,2422186,1435316,580018,126252,10993
131,眼科用剤,621985701,ジクアス点眼液３％　５ｍＬ,瓶,1319758Q1021,638.7,0,19611365.2,-,5062,16836,40507,44362,64884,81254,92705,123060,162037,190148,228445,311099.8,500872,643600,798364,612004,318583,91917,12134,1007,-,4909,33383,100802,133629,203744,261908,348618,502118,700091,825049,963891,1235450,1882702,2259077,2496589.4,1848091,1050713,354350,61691,4338
131,眼科用剤,620009022,ティアバランス点眼液０．１％　５ｍＬ,瓶,1319720Q3108,245.6,1,19090646.06,7582,20445,24039,28096,27787,35115,46362.84,60537,89803,118585,148859,198315,303976,572800,806210,1063842,902863,523473,172695,29592,3057,6326,22270,34434,59599,62923,85168,118851,158195,236117,340661,433666,581289.78,878865,1619032,2164960,2599245,2225079.44,1483978,627695,150081,18177
131,眼科用剤,620004816,ヒアレイン点眼液０．１％　５ｍＬ,瓶,1319720Q3078,366.6,0,15868680.7,7632,19832,20916,18230.5,15593.5,20730.5,28885,39033,55365,79080.5,100895.8,130177,192436,364493,546435.9,801271.1,763990.5,487126,172589,29588,2966,6531,19318.5,25913,32905.5,30958.5,46159,70050.5,104820.5,164816.7,242498.1,309942.8,400834,599739.4,1148408.7,1716087,2345259,2234818,1581633,701869.2,168263,20589
131,眼科用剤,620008268,ブロナック点眼液０．１％,ｍＬ,1319743Q1033,99.6,0,15408265.9,34815,31140,22270,13810,11170,13755,22520,36000.5,61490,100920,142366,207565.5,342656.5,726589,1081508.5,1382164,1224127,658408,200088,25270,2405,32380,30342,21080,15465,14160,16585,24650,36475,55221,86863.5,130331,220899.5,428599.5,931010,1473326.5,1940443.5,1829119,1210083.5,465373,94825.9,9995
131,眼科用剤,620008984,ガチフロ点眼液０．３％,ｍＬ,1319749Q1030,122.5,0,15267400.31,375887,263339,153780,95839,95083,111257,153503,187217,213266,218587,211581,232501,312594.5,538705.714,753863,889072,794854,473794,173507,29916,2955,343725,274729,172513,159855,175910,188005,233347,263216.9,266546,252572,260528,297825.4,414438.5,729655,1010589.3,1260669,1202464,900784,429504,129111,20312
131,眼科用剤,621984801,コソプト配合点眼液,ｍＬ,1319819Q1020,569.2,0,13516134,2020,4240,6910,8775,10415,16370,29180,53460,109000,178107,266484.5,363965,498560.5,818685,977463,1138587,946918.5,586856,200992,26525,1440,1270,3255,4630,7685,10235,13265,21520,39650,78690,144050,218570,310896,443936,797361,1060674.5,1347875,1269567.5,970672,434283.5,86235,6860
131,眼科用剤,622061301,クラビット点眼液１．５％,ｍＬ,1319742Q2027,100.8,0,13310272.7,200591,148427,106839,72585,68287.9,79871,109011,135833.5,158060,165514,169232,194239.5,271244,505399,697686,866567,762097,455198,161233,31850,3445,178354,152511,115882,113744,120320.5,133186,169066,193795,201103,201799.5,210535.5,253761,371674,677756.5,979156.5,1257696.8,1193584.5,876053,410266,116002,20816
131,眼科用剤,620004368,ベガモックス点眼液０．５％,ｍＬ,1319753Q1029,124.8,0,11378975.4,81769,74094.5,56248,46412.5,50889.6,59496,85156,104909,126414.5,145700.5,153984.5,192103,285514.5,541002.5,772636,901307,740789,400472,125847,19405,1895,73325,78299.5,64897,75661,86688.5,92040,113163.5,123573.5,128814.4,138662,154757,207651.5,327888,649095.5,960967.5,1148589,1010191.5,637061.4,261916,68463.5,11225
131,眼科用剤,620004798,クラビット点眼液０．５％,ｍＬ,1319742Q1039,100.8,0,10610790.66,745198.5,232621.3,101267,45532,36612.5,44622,58976,73357.8,83076,89204,88728,105967.5,141941,255500,364469.5,491023,505343,370997,169907,37611,7645,654108,228153.28,100665.5,66632,65087,75147,105602,120337,132017,133903,141522.78,162333,213111,389502,567975.5,810050,934047,854592,545434,215365.5,45607
131,眼科用剤,620006466,ニフラン点眼液０．１％,ｍＬ,1319724Q1120,41,0,10202844.73,34615,26010,15565,7510,5835,8215,11136,13082,22000,28020,37502.5,58780,96375,232294,414553,702657,815945,564269,225910,41475,3551,32270,25445,15150,10400,9460,11120,16625,22237.5,28080,40102,52204,81925,146687,387228.5,726283.5,1240568,1563249.73,1402046.5,774491,221817.5,30155
131,眼科用剤,622374601,グラナテック点眼液０．４％,ｍＬ,1319763Q1022,449.3,0,10164805.8,1725,3452.5,3530,5620,8165,12565,23201,45535,87582.5,145525,224815,295897,405188,646981.5,762461.5,894364,764914,469536,161703,21460,1275,1325,2785,3710,5105,6310,8690,13985,30495,62147.5,109447.5,161760,227182.5,323891,563506,723733.3,934185.5,920777,708218.5,306016,61815,4225
131,眼科用剤,620224801,キサラタン点眼液０．００５％,ｍＬ,1319739Q1037,605.7,0,10062348.6,-,3197.5,3925,3560,4970,8377.5,17490,34139,67912.5,113897.5,171814.5,234087,313135,508198,627524.5,777719.5,676814.5,423000,159270,26735,2160,-,2207.5,3305,3450,4250,6747.5,13340,26840,63545,106872,168944.5,232453.1,332408.5,592879,819863,1073658.5,1052404,839471.5,419445.5,107782,12800
131,眼科用剤,620005257,エイゾプト懸濁性点眼液１％,ｍＬ,1319748Q1036,349.4,0,9979431,2040,3370,4930,3435,5510,9072.5,15015,25865,57730,100650,155190,220660,310991,531689,667936,827506,728275,481197.5,178020,30565,2070,1255,3140,3845,3590,4775,6710,11595,24690,52135,96137.5,148860,211235,327581,576016,769712.5,1022077.5,1006332,824402.5,412797.5,99387.5,11440
131,眼科用剤,622278801,アゾルガ配合懸濁性点眼液,ｍＬ,1319821Q1027,405.6,0,9850531,-,2245,2775,4450,6160,10500,22700,44275,93800,158710,229463,313604.5,427337.5,671565,719040,785845,598537.5,322805,105990,12745,-,-,2195,3200,4300,5635,9250,18745,36690,82410,151756,222270,298595,422945,685490,822684.5,958217.5,797672.5,538303,214355,39130,2360
131,眼科用剤,620006546,リンデロン点眼・点耳・点鼻液０．１％,ｍＬ,1315706Q2102,65.6,0,9452613.64,99295.2,98470.9,76905.8,59705.6,53344,63984.5,95106.5,129432,176498,204303,228869.5,258921.5,324035.7,471740,549947.9,567404,396894,191132.5,47926,5137.5,-,85111,85099,68108.2,62068.4,70840.5,89010.5,125833,161414.3,203977.1,241078.4,267062,320249.7,388568.5,603261,728265,785594.1,609082.5,334525.84,104203,18020,-
131,眼科用剤,660406162,フルオロメトロン０．１％点眼液Ｔ,ｍＬ,1315704Q3100,19.8,1,9445219.26,97010,213103.5,191040,123296,104275,122440.5,156417.5,176124,188563,184364.5,159353,156582,178055.5,262712.5,309307,341632.5,266712.5,134591,41795,6160,-,80899.5,186570.5,185588.5,177757.5,205836,230585.5,277625.76,313802,327557.5,334992,323174.5,332677,361199.5,493442.5,581168.5,644113.5,512029.5,313337,120155,25217.5,-
131,眼科用剤,620008568,タプロス点眼液０．００１５％,ｍＬ,1319756Q1022,945.3,0,8926343.82,-,1132.5,1650,2540,4162.5,6812.5,15832.5,34175,75867.5,124612.5,180057.5,241993.5,316244,494647,592645.5,698034.02,580217.5,347418,123847.5,18655,1362.5,-,-,1170,1810,3400,5687.5,12730,29015,62650,116330,175145.3,238517.5,323488.5,547201.5,714479.5,918032.6,866954.5,663842.5,306135,69432.5,7067.4
131,眼科用剤,660443015,リボスチン点眼液０．０２５％,ｍＬ,1319746Q1029,122,0,8868209.5,58493,271619,290456,129401,56941,61436,75883,98147,119124,135661,148131,157461,166527,214428,245396,293960,216527,115940,34963,-,-,42387,227235,261018,127643,69668,85150,131414,190788,255780,317430,343079,368822,394580,540426.5,647425,761671,639829.5,381985.5,148705,34579,4015
131,眼科用剤,620008980,オドメール点眼液０．０２％,ｍＬ,1315704Q1123,17.6,1,7688176.07,161059.32,217959.5,140006,59813,34184,40868.5,52480.5,64664,75752.5,82112.5,79435.5,92134.5,122007.5,206672,281288,373182,327063,184932.5,58090,8242,-,136707.5,196684.5,127788.5,71108,55446.5,65505.5,92119.5,118989.5,139174.5,158228.5,170063.5,195712.5,269318.5,439355,596633.5,781188,696236.5,459630.5,198768.75,50255,-
131,眼科用剤,620007763,フルメトロン点眼液０．０２％,ｍＬ,1315704Q1115,36.9,0,7617886.275,163207.5,241710,175139.5,64834,29892,32888,43689,55333,66708,75927,79024,85110,104066.5,164679.625,223791,315859,297925,194399,68955,12330,-,134654,202875,149912.5,70719.5,43481,54813,81076.625,109410,138528,159530,167119.625,186712,238909,388435,546217,778963,768674,573551.9,255261,64082,-
