区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
外用薬,1315701Q1081,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０２％１ｍＬ,,,,サンテゾーン点眼液（０．０２％）,参天製薬,,,,18.10,,,
外用薬,1315701Q1090,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０２％１ｍＬ,,,,ビジュアリン点眼液０．０２％,千寿製薬,後発品,,,12.80,,,
外用薬,1315701Q1111,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０２％１ｍＬ,,,,Ｄ・Ｅ・Ｘ点眼液０．０２％「ニットー」,日東メディック,後発品,,,12.80,,R1.12.13収載,
外用薬,1315701Q2053,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０５％１ｍＬ,,,,Ｄ・Ｅ・Ｘ０．０５％点眼液Ｔ,日東メディック,後発品,,,20.60,R2.3.31まで,,
外用薬,1315701Q2061,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０５％１ｍＬ,,,,ビジュアリン点眼液０．０５％,千寿製薬,後発品,,,20.60,,,
外用薬,1315701Q2070,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．０５％１ｍＬ,,,,Ｄ・Ｅ・Ｘ点眼液０．０５％「ニットー」,日東メディック,後発品,,,20.60,,R1.12.13収載,
外用薬,1315701Q3033,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,,,,サンテゾーン点眼液（０．１％）,参天製薬,,準先発品,○,42.40,,,
外用薬,1315701Q3076,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,,,,Ｄ・Ｅ・Ｘ０．１％点眼液Ｔ,日東メディック,後発品,,,17.90,R2.3.31まで,,
外用薬,1315701Q3106,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,,,,Ｄ・Ｅ・Ｘ点眼液０．１％「ニットー」,日東メディック,後発品,,,17.90,,R1.12.13収載,
外用薬,1315701Q4048,デキサメタゾンメタスルホ安息香酸エステルナトリウム,０．１％１ｍＬ,,,,ビジュアリン眼科耳鼻科用液０．１％,千寿製薬,後発品,,,36.90,,,
外用薬,1315702Q1051,デキサメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,オルガドロン点眼・点耳・点鼻液０．１％,アスペンジャパン,,準先発品,○,41.10,,,
外用薬,1315702Q1060,デキサメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,テイカゾン点眼・点耳・点鼻液０．１％,テイカ製薬,後発品,,,17.60,,,
外用薬,1315704Q1093,フルオロメトロン,０．０２％１ｍＬ,,,,フルオロメトロン０．０２％点眼液Ｔ,日東メディック,後発品,,,17.90,R2.3.31まで,,
外用薬,1315704Q1115,フルオロメトロン,０．０２％１ｍＬ,,,,フルメトロン点眼液０．０２％,参天製薬,,先発品,○,35.90,,,
外用薬,1315704Q1123,フルオロメトロン,０．０２％１ｍＬ,,,,オドメール点眼液０．０２％,千寿製薬,後発品,,,17.90,,,
外用薬,1315704Q1131,フルオロメトロン,０．０２％１ｍＬ,,,,フルオロメトロン点眼液０．０２％「わかもと」,わかもと製薬,後発品,,,17.90,,,
外用薬,1315704Q1140,フルオロメトロン,０．０２％１ｍＬ,,,,フルオロメトロン点眼液０．０２％「日点」,日本点眼薬研究所,後発品,,,17.90,,,
外用薬,1315704Q1158,フルオロメトロン,０．０２％１ｍＬ,,,,フルオロメトロン点眼液０．０２％「ニットー」,日東メディック,後発品,,,17.90,,,
外用薬,1315704Q2057,フルオロメトロン,０．０５％１ｍＬ,,,,オドメール点眼液０．０５％,千寿製薬,後発品,,,19.00,,,
外用薬,1315704Q2065,フルオロメトロン,０．０５％１ｍＬ,,,,フルオロメトロン点眼液０．０５％「日点」,日本点眼薬研究所,後発品,,,19.00,,,
外用薬,1315704Q3100,フルオロメトロン,０．１％１ｍＬ,,,,フルオロメトロン０．１％点眼液Ｔ,日東メディック,後発品,,,19.10,R2.3.31まで,,
外用薬,1315704Q3126,フルオロメトロン,０．１％１ｍＬ,,,,フルメトロン点眼液０．１％,参天製薬,,先発品,○,48.30,,,
外用薬,1315704Q3134,フルオロメトロン,０．１％１ｍＬ,,,,オドメール点眼液０．１％,千寿製薬,後発品,,,19.10,,,
外用薬,1315704Q3142,フルオロメトロン,０．１％１ｍＬ,,,,フルオロメトロン点眼液０．１％「わかもと」,わかもと製薬,後発品,,,19.10,,,
外用薬,1315704Q3150,フルオロメトロン,０．１％１ｍＬ,,,,フルオロメトロン点眼液０．１％「日点」,日本点眼薬研究所,後発品,,,19.10,,,
外用薬,1315704Q3169,フルオロメトロン,０．１％１ｍＬ,,,,フルオロメトロン点眼液０．１％「ニットー」,日東メディック,後発品,,,19.10,,,
外用薬,1315705M1037,プレドニゾロン酢酸エステル,０．２５％１ｇ,,,,プレドニン眼軟膏,シオノギファーマ,,準先発品,○,44.50,,,
外用薬,1315705M1045,プレドニゾロン酢酸エステル,０．２５％１ｇ,,,,酢酸プレドニゾロン０．２５％眼軟膏Ｔ,日東メディック,後発品,,,35.30,R2.3.31まで,,
外用薬,1315705M1053,プレドニゾロン酢酸エステル,０．２５％１ｇ,,,,プレドニゾロン酢酸エステル眼軟膏０．２５％「ニットー」,日東メディック,後発品,,,35.30,,R1.12.13収載,
外用薬,1315706Q1025,ベタメタゾンリン酸エステルナトリウム,０．０１％１ｍＬ,,,,リンデロン点眼液０．０１％,シオノギファーマ,,,,40.70,,,
外用薬,1315706Q2072,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,サンベタゾン眼耳鼻科用液０．１％,参天製薬,後発品,,,21.10,,,
外用薬,1315706Q2080,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,リノロサール眼科耳鼻科用液０．１％,わかもと製薬,後発品,,,21.10,,,
外用薬,1315706Q2099,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,ベルベゾロン眼耳鼻科用液０．１％,ニッテン,後発品,,,21.10,,,
外用薬,1315706Q2102,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,リンデロン点眼・点耳・点鼻液０．１％,シオノギファーマ,,準先発品,○,64.20,,,
外用薬,1315706Q2129,ベタメタゾンリン酸エステルナトリウム,０．１％１ｍＬ,,,,ベタメタゾンリン酸エステルＮａ・ＰＦ眼耳鼻科用液０．１％「日点」,日本点眼薬研究所,後発品,,,21.10,,,
外用薬,1316700Q1050,ナファゾリン硝酸塩,０．０５％１ｍＬ,,,,プリビナ点眼液０．５ｍｇ／ｍＬ,日新製薬（山形）,,,,5.30,,,
外用薬,1317702Q1064,クロラムフェニコール,５ｍｇ１ｍＬ,,,,クロラムフェニコール点眼液０．５％「ニットー」,日東メディック,,,,11.90,,,
外用薬,1317706Q1100,ゲンタマイシン硫酸塩,３ｍｇ１ｍＬ,局,,,硫酸ゲンタマイシン点眼液０．３％「ニットー」,日東メディック,後発品,,,17.90,R2.3.31まで,,
外用薬,1317706Q1119,ゲンタマイシン硫酸塩,３ｍｇ１ｍＬ,局,,,ゲンタマイシン点眼液０．３％「日点」,日本点眼薬研究所,後発品,,,17.90,,,
外用薬,1317706Q1127,ゲンタマイシン硫酸塩,３ｍｇ１ｍＬ,局,,,ゲンタマイシン硫酸塩点眼液０．３％「ニットー」,日東メディック,後発品,,,17.90,,R1.12.13収載,
外用薬,1317708Q1037,トブラマイシン,３ｍｇ１ｍＬ,,,,トブラシン点眼液０．３％,日東メディック,,先発品,,36.40,,,
外用薬,1317710Q1034,ジベカシン硫酸塩,３ｍｇ１ｍＬ,局,,,パニマイシン点眼液０．３％,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,,先発品,,38.10,,,
外用薬,1317712M1031,ピマリシン,１０ｍｇ１ｇ,,,,ピマリシン眼軟膏１％「センジュ」,千寿製薬,,先発品,,604.80,,,
外用薬,1317712Q1033,ピマリシン,５０ｍｇ１ｍＬ,,,,ピマリシン点眼液５％「センジュ」,千寿製薬,,先発品,,628.30,,,
外用薬,1317713Q1038,セフメノキシム塩酸塩,５ｍｇ１ｍＬ（溶解後の液として）,,,,ベストロン点眼用０．５％,千寿製薬,,先発品,,54.80,,,
外用薬,1317714Q1024,アジスロマイシン水和物,１％１ｍＬ,,,,アジマイシン点眼液１％,千寿製薬,,先発品,,307.80,,R1.9.4収載,
外用薬,1319701Q1021,カルテオロール塩酸塩,１％１ｍＬ,,,,ミケラン点眼液１％,大塚製薬,,先発品,○,175.00,,,
外用薬,1319701Q1030,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール点眼液Ｔ１％,東亜薬品,後発品,,,83.30,R2.3.31まで,,
外用薬,1319701Q1080,カルテオロール塩酸塩,１％１ｍＬ,,,,ブロキレート点眼液１％,ニッテン,後発品,,,106.50,R2.3.31まで,,
外用薬,1319701Q1099,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩点眼液１％「わかもと」,わかもと製薬,後発品,,,83.30,,,
外用薬,1319701Q1102,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩ＰＦ点眼液１％「日点」,日本点眼薬研究所,後発品,,,106.50,,,
外用薬,1319701Q1110,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩点眼液１％「ニッテン」,ニッテン,後発品,,,106.50,,,
外用薬,1319701Q1129,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩点眼液１％「ニットー」,東亜薬品,後発品,,,83.30,,,
外用薬,1319701Q2028,カルテオロール塩酸塩,２％１ｍＬ,,,,ミケラン点眼液２％,大塚製薬,,先発品,○,232.90,,,
外用薬,1319701Q2036,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール点眼液Ｔ２％,東亜薬品,後発品,,,111.10,R2.3.31まで,,
外用薬,1319701Q2087,カルテオロール塩酸塩,２％１ｍＬ,,,,ブロキレート点眼液２％,ニッテン,後発品,,,144.70,R2.3.31まで,,
外用薬,1319701Q2095,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩点眼液２％「わかもと」,わかもと製薬,後発品,,,144.70,,,
外用薬,1319701Q2109,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩ＰＦ点眼液２％「日点」,日本点眼薬研究所,後発品,,,144.70,,,
外用薬,1319701Q2117,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩点眼液２％「ニッテン」,ニッテン,後発品,,,144.70,,,
外用薬,1319701Q2125,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩点眼液２％「ニットー」,東亜薬品,後発品,,,111.10,,,
外用薬,1319701Q3024,カルテオロール塩酸塩,１％１ｍＬ,,,,ミケランＬＡ点眼液１％,大塚製薬,,先発品,○,350.70,,,
外用薬,1319701Q3032,カルテオロール塩酸塩,１％１ｍＬ,,,,カルテオロール塩酸塩ＬＡ点眼液１％「わかもと」,わかもと製薬,後発品,,,209.70,,,
外用薬,1319701Q4020,カルテオロール塩酸塩,２％１ｍＬ,,,,ミケランＬＡ点眼液２％,大塚製薬,,先発品,○,476.80,,,
外用薬,1319701Q4039,カルテオロール塩酸塩,２％１ｍＬ,,,,カルテオロール塩酸塩ＬＡ点眼液２％「わかもと」,わかもと製薬,後発品,,,279.40,,,
外用薬,1319702Q1093,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液Ｔ０．２５％,東亜薬品,後発品,,,57.20,R2.3.31まで,,
外用薬,1319702Q1107,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモプトール点眼液０．２５％,参天製薬,,先発品,○,141.90,,,
外用薬,1319702Q1115,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモレート点眼液０．２５％,ニッテン,後発品,,,57.20,R2.3.31まで,,
外用薬,1319702Q1123,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「テイカ」,テイカ製薬,後発品,,,57.20,,,
外用薬,1319702Q1140,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「日新」,日新製薬（山形）,後発品,,,57.20,,,
外用薬,1319702Q1158,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「杏林」,キョーリンリメディオ,後発品,,,57.20,,,
外用薬,1319702Q1166,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「わかもと」,わかもと製薬,後発品,,,57.20,,,
外用薬,1319702Q1174,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＰＦ点眼液０．２５％「日点」,日本点眼薬研究所,後発品,,,57.20,,,
外用薬,1319702Q1182,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「ニッテン」,ニッテン,後発品,,,57.20,,,
外用薬,1319702Q1190,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロール点眼液０．２５％「ニットー」,東亜薬品,後発品,,,57.20,,,
外用薬,1319702Q2103,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液Ｔ０．５％,東亜薬品,後発品,,,81.90,R2.3.31まで,,
外用薬,1319702Q2111,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモプトール点眼液０．５％,参天製薬,,先発品,○,206.20,,,
外用薬,1319702Q2120,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモレート点眼液０．５％,ニッテン,後発品,,,81.90,R2.3.31まで,,
外用薬,1319702Q2138,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「テイカ」,テイカ製薬,後発品,,,81.90,,,
外用薬,1319702Q2154,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「日新」,日新製薬（山形）,後発品,,,81.90,,,
外用薬,1319702Q2162,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「杏林」,キョーリンリメディオ,後発品,,,81.90,,,
外用薬,1319702Q2170,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「わかもと」,わかもと製薬,後発品,,,81.90,,,
外用薬,1319702Q2189,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＰＦ点眼液０．５％「日点」,日本点眼薬研究所,後発品,,,81.90,,,
外用薬,1319702Q2197,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「ニッテン」,ニッテン,後発品,,,81.90,,,
外用薬,1319702Q2200,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロール点眼液０．５％「ニットー」,東亜薬品,後発品,,,81.90,,,
外用薬,1319702Q3010,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールマレイン酸塩０．２５％１ｍＬ点眼液,,後発品,,,36.30,,,
外用薬,1319702Q3037,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモプトールＸＥ点眼液０．２５％,参天製薬,,先発品,○,435.30,,,
外用薬,1319702Q3045,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「ＴＳ」,テイカ製薬,後発品,,,262.90,,,
外用薬,1319702Q3061,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「ニットー」,東亜薬品,後発品,,,262.90,,,
外用薬,1319702Q3070,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,チモロールＸＥ点眼液０．２５％「ＪＧ」,日本ジェネリック,後発品,,,137.80,,,
外用薬,1319702Q4033,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモプトールＸＥ点眼液０．５％,参天製薬,,先発品,○,605.90,,,
外用薬,1319702Q4041,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「ＴＳ」,テイカ製薬,後発品,,,285.80,,,
外用薬,1319702Q4050,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「杏林」,キョーリンリメディオ,後発品,,,322.30,,,
外用薬,1319702Q4068,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「ニットー」,東亜薬品,後発品,,,322.30,,,
外用薬,1319702Q4076,チモロールマレイン酸塩,０．５％１ｍＬ,,,,チモロールＸＥ点眼液０．５％「ＪＧ」,日本ジェネリック,後発品,,,322.30,,,
外用薬,1319702Q5021,チモロールマレイン酸塩,０．２５％１ｍＬ,,,,リズモンＴＧ点眼液０．２５％,わかもと製薬,,先発品,○,419.50,,,
外用薬,1319702Q6028,チモロールマレイン酸塩,０．５％１ｍＬ,,,,リズモンＴＧ点眼液０．５％,わかもと製薬,,先発品,○,586.10,,,
外用薬,1319703Q2086,アズレン,０．０２％５ｍＬ１瓶,,,,アゾテシン点眼液０．０２％,参天製薬,後発品,,,88.80,,,
外用薬,1319703Q2094,アズレン,０．０２％５ｍＬ１瓶,,,,アズラビン点眼液０．０２％,日本点眼薬研究所,後発品,,,88.80,,,
外用薬,1319703Q2108,アズレン,０．０２％５ｍＬ１瓶,,,,アズレン点眼液０．０２％「ニットー」,日東メディック,後発品,,,88.80,,,
外用薬,1319703Q2116,アズレン,０．０２％５ｍＬ１瓶,,,,アズレン点眼液０．０２％「わかもと」,わかもと製薬,後発品,,,88.80,,,
