区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考,
注射薬,1190401G1140,エダラボン,３０ｍｇ１００ｍＬ１キット,局,,,エダラボン点滴静注バッグ３０ｍｇ「ＹＤ」,陽進堂,後発品,,,"1,468",,,
注射薬,1190401G1166,エダラボン,３０ｍｇ１００ｍＬ１キット,,,,エダラボン点滴静注バッグ３０ｍｇ「杏林」,キョーリンリメディオ,後発品,,,"1,468",,,
注射薬,1190401G1174,エダラボン,３０ｍｇ１００ｍＬ１キット,,,,エダラボン点滴静注３０ｍｇバッグ「トーワ」,東和薬品,後発品,,,"1,468",,,
注射薬,1190401G1182,エダラボン,３０ｍｇ１００ｍＬ１キット,,,,エダラボン点滴静注液バッグ３０ｍｇ「ＴＹＫ」,武田テバ薬品,後発品,,,"1,468",R2.3.31まで,,
注射薬,1190401G1190,エダラボン,３０ｍｇ１００ｍＬ１キット,,,,エダラボン点滴静注バッグ３０ｍｇ「ファイザー」,ファイザー,後発品,,,"1,468",,,
注射薬,1190402A1028,ナタリズマブ（遺伝子組換え）,３００ｍｇ１５ｍＬ１瓶,,,,タイサブリ点滴静注３００ｍｇ,バイオジェン・ジャパン,,先発品,,"231,793",,,
注射薬,1190403A1022,ヌシネルセンナトリウム,１２ｍｇ５ｍＬ１瓶,,,,スピンラザ髄注１２ｍｇ,バイオジェン・ジャパン,,先発品,,"9,493,024",,,
注射薬,1211400D2031,テトラカイン塩酸塩,２０ｍｇ１瓶,,,,テトカイン注用２０ｍｇ「杏林」,杏林製薬,,,,80,,,
注射薬,1211401A1017,プロカイン塩酸塩,０．５％１ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A2013,プロカイン塩酸塩,０．５％２ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A3010,プロカイン塩酸塩,０．５％５ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A4016,プロカイン塩酸塩,１％１ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A5012,プロカイン塩酸塩,１％２ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A6019,プロカイン塩酸塩,１％５ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A7015,プロカイン塩酸塩,１％１０ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1211401A8011,プロカイン塩酸塩,２％１ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,95,,,
注射薬,1211401A9018,プロカイン塩酸塩,２％２ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,95,,,
注射薬,1211401H1015,プロカイン塩酸塩,２％５ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,96,,,
注射薬,1211401H3018,プロカイン塩酸塩,０．５％１０ｍＬ１管,局,,,プロカイン塩酸塩注射液,,,,,94,,,
注射薬,1214400A1022,リドカイン塩酸塩・アドレナリン,０．５％１０ｍＬバイアル,,,,キシロカイン注射液「０．５％」エピレナミン（１：１００，０００）含有,アスペンジャパン,,,,99,,,
注射薬,1214400A2029,リドカイン塩酸塩・アドレナリン,１％１０ｍＬバイアル,,,,キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,アスペンジャパン,,,,101,,,
注射薬,1214400A3025,リドカイン塩酸塩・アドレナリン,２％１０ｍＬバイアル,,,,キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,アスペンジャパン,,,,155,,,
注射薬,1214400A5052,リドカイン塩酸塩,０．５％５ｍＬ１管,,,,キシロカイン注ポリアンプ０．５％,アスペンジャパン,,,,59,,,
注射薬,1214400A5060,リドカイン塩酸塩,０．５％５ｍＬ１管,局,,,リドカイン塩酸塩注０．５％「日新」,日新製薬（山形）,後発品,,,59,,,
注射薬,1214400A5079,リドカイン塩酸塩,０．５％５ｍＬ１管,,,,リドカイン塩酸塩注射液０．５％「ファイザー」,マイラン製薬,後発品,,,59,,,
注射薬,1214400A6059,リドカイン塩酸塩,０．５％１０ｍＬ１管,,,,キシロカイン注ポリアンプ０．５％,アスペンジャパン,,,,92,,,
注射薬,1214400A6067,リドカイン塩酸塩,０．５％１０ｍＬ１管,局,,,リドカイン塩酸塩注０．５％「日新」,日新製薬（山形）,後発品,,,66,,,
注射薬,1214400A6075,リドカイン塩酸塩,０．５％１０ｍＬ１管,,,,リドカイン塩酸塩注射液０．５％「ファイザー」,マイラン製薬,後発品,,,66,,,
注射薬,1214400A7055,リドカイン塩酸塩,１％５ｍＬ１管,,,,キシロカイン注ポリアンプ１％,アスペンジャパン,,,,59,,,
注射薬,1214400A7063,リドカイン塩酸塩,１％５ｍＬ１管,局,,,リドカイン塩酸塩注１％「日新」,日新製薬（山形）,後発品,,,59,,,
注射薬,1214400A7071,リドカイン塩酸塩,１％５ｍＬ１管,,,,リドカイン塩酸塩注射液１％「ファイザー」,マイラン製薬,後発品,,,59,,,
注射薬,1214400A8051,リドカイン塩酸塩,１％１０ｍＬ１管,,,,キシロカイン注ポリアンプ１％,アスペンジャパン,,,,93,,,
注射薬,1214400A8060,リドカイン塩酸塩,１％１０ｍＬ１管,局,,,リドカイン塩酸塩注１％「日新」,日新製薬（山形）,後発品,,,80,,,
注射薬,1214400A8078,リドカイン塩酸塩,１％１０ｍＬ１管,,,,リドカイン塩酸塩注射液１％「ファイザー」,マイラン製薬,後発品,,,80,,,
注射薬,1214400A9058,リドカイン塩酸塩,２％５ｍＬ１管,,,,キシロカイン注ポリアンプ２％,アスペンジャパン,,,,76,,,
注射薬,1214400A9066,リドカイン塩酸塩,２％５ｍＬ１管,局,,,リドカイン塩酸塩注２％「日新」,日新製薬（山形）,後発品,,,59,,,
注射薬,1214400A9074,リドカイン塩酸塩,２％５ｍＬ１管,,,,リドカイン塩酸塩注射液２％「ファイザー」,マイラン製薬,後発品,,,59,,,
注射薬,1214400G1025,リドカイン塩酸塩,０．５％１０ｍＬ１筒,局,,,キシロカイン注シリンジ０．５％,ニプロ,後発品,,,211,,,
注射薬,1214400G2021,リドカイン塩酸塩,１％１０ｍＬ１筒,局,,,キシロカイン注シリンジ１％,ニプロ,後発品,,,196,,,
注射薬,1214400H1055,リドカイン塩酸塩,２％１０ｍＬ１管,,,,キシロカイン注ポリアンプ２％,アスペンジャパン,,,,131,,,
注射薬,1214400H1063,リドカイン塩酸塩,２％１０ｍＬ１管,局,,,リドカイン塩酸塩注２％「日新」,日新製薬（山形）,後発品,,,100,,,
注射薬,1214400H1071,リドカイン塩酸塩,２％１０ｍＬ１管,,,,リドカイン塩酸塩注射液２％「ファイザー」,マイラン製薬,後発品,,,100,,,
注射薬,1214401A1019,リドカイン,０．５％１０ｍＬバイアル,局,,,リドカイン注射液,,,,,94,,,
注射薬,1214401A1027,リドカイン,０．５％１０ｍＬバイアル,局,,,キシロカイン注射液０．５％,アスペンジャパン,,,,101,,,
注射薬,1214401A2015,リドカイン,０．５％３ｍＬ１管,局,,,リドカイン注射液,,,,,97,,,
注射薬,1214401A3011,リドカイン,１％１０ｍＬバイアル,局,,,リドカイン注射液,,,,,97,,,
注射薬,1214401A3020,リドカイン,１％１０ｍＬバイアル,局,,,キシロカイン注射液１％,アスペンジャパン,,,,111,,,
注射薬,1214401A4018,リドカイン,２％１０ｍＬバイアル,局,,,リドカイン注射液,,,,,137,,,
注射薬,1214401A4026,リドカイン,２％１０ｍＬバイアル,局,,,キシロカイン注射液２％,アスペンジャパン,,,,160,,,
注射薬,1214401A5014,リドカイン,２％５ｍＬ１管,局,,,リドカイン注射液,,,,,94,,,
注射薬,1214401A6010,リドカイン,１０％１０ｍＬ１管,局,,,リドカイン注射液,,,,,340,,,
注射薬,1214402A1013,メピバカイン塩酸塩,０．５％１０ｍＬバイアル,局,,,メピバカイン塩酸塩注射液,,,,,98,,,
注射薬,1214402A1021,メピバカイン塩酸塩,０．５％１０ｍＬバイアル,局,,,０．５％カルボカイン注,アスペンジャパン,,,,109,,,
注射薬,1214402A2010,メピバカイン塩酸塩,１％１０ｍＬバイアル,局,,,メピバカイン塩酸塩注射液,,,,,103,,,
注射薬,1214402A2028,メピバカイン塩酸塩,１％１０ｍＬバイアル,局,,,１％カルボカイン注,アスペンジャパン,,,,113,,,
注射薬,1214402A3016,メピバカイン塩酸塩,２％１０ｍＬバイアル,局,,,メピバカイン塩酸塩注射液,,,,,153,,,
注射薬,1214402A3024,メピバカイン塩酸塩,２％１０ｍＬバイアル,局,,,２％カルボカイン注,アスペンジャパン,,,,185,,,
注射薬,1214402A5019,メピバカイン塩酸塩,０．５％５ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,107,,,
注射薬,1214402A6015,メピバカイン塩酸塩,０．５％１０ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,107,,,
注射薬,1214402A8018,メピバカイン塩酸塩,１％２ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,101,,,
注射薬,1214402A9014,メピバカイン塩酸塩,１％５ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,105,,,
注射薬,1214402H1011,メピバカイン塩酸塩,１％１０ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,105,,,
注射薬,1214402H3014,メピバカイン塩酸塩,２％２ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,111,,,
注射薬,1214402H4010,メピバカイン塩酸塩,２％５ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,111,,,
注射薬,1214402H5017,メピバカイン塩酸塩,２％１０ｍＬ１管,局,,,メピバカイン塩酸塩注射液,,,,,153,,,
注射薬,1214403A1026,ブピバカイン塩酸塩水和物,０．１２５％１０ｍＬバイアル,,,,マーカイン注０．１２５％,アスペンジャパン,,先発品,,130,,,
注射薬,1214403A2022,ブピバカイン塩酸塩水和物,０．２５％１０ｍＬバイアル,,,,マーカイン注０．２５％,アスペンジャパン,,先発品,,145,,,
注射薬,1214403A3029,ブピバカイン塩酸塩水和物,０．５％１０ｍＬバイアル,,,,マーカイン注０．５％,アスペンジャパン,,先発品,,195,,,
注射薬,1214403A4025,ブピバカイン塩酸塩水和物,０．５％４ｍＬ１管,,,,マーカイン注脊麻用０．５％高比重,アスペンジャパン,,先発品,,378,,,
注射薬,1214403A5021,ブピバカイン塩酸塩水和物,０．５％４ｍＬ１管,,,,マーカイン注脊麻用０．５％等比重,アスペンジャパン,,先発品,,378,,,
注射薬,1214404A2035,リドカイン,１％２００ｍＬ１袋,局,,,リドカイン点滴静注液１％「タカタ」,高田製薬,後発品,,,489,,,
注射薬,1214405A1025,ロピバカイン塩酸塩水和物,０．２％１０ｍＬ１管,,,,アナペイン注２ｍｇ／ｍＬ,アスペンジャパン,,先発品,,295,,,
注射薬,1214405A2021,ロピバカイン塩酸塩水和物,０．２％１００ｍＬ１袋,,,,アナペイン注２ｍｇ／ｍＬ,アスペンジャパン,,先発品,,"1,263",,,
注射薬,1214405A3028,ロピバカイン塩酸塩水和物,０．７５％１０ｍＬ１管,,,,アナペイン注７．５ｍｇ／ｍＬ,アスペンジャパン,,先発品,,501,,,
注射薬,1214405A4024,ロピバカイン塩酸塩水和物,０．７５％２０ｍＬ１管,,,,アナペイン注７．５ｍｇ／ｍＬ,アスペンジャパン,,先発品,,884,,,
注射薬,1214405A5020,ロピバカイン塩酸塩水和物,１％１０ｍＬ１管,,,,アナペイン注１０ｍｇ／ｍＬ,アスペンジャパン,,先発品,,549,,,
注射薬,1214405A6027,ロピバカイン塩酸塩水和物,１％２０ｍＬ１管,,,,アナペイン注１０ｍｇ／ｍＬ,アスペンジャパン,,先発品,,916,,,
注射薬,1214406A1020,メピバカイン塩酸塩,０．５％５ｍＬ１管,局,,,０．５％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,79,,,
注射薬,1214406A2026,メピバカイン塩酸塩,０．５％１０ｍＬ１管,局,,,０．５％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,86,,,
注射薬,1214406A3022,メピバカイン塩酸塩,１％５ｍＬ１管,局,,,１％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,79,,,
注射薬,1214406A4029,メピバカイン塩酸塩,１％１０ｍＬ１管,局,,,１％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,86,,,
注射薬,1214406A5025,メピバカイン塩酸塩,２％５ｍＬ１管,局,,,２％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,84,,,
注射薬,1214406A6021,メピバカイン塩酸塩,２％１０ｍＬ１管,局,,,２％塩酸メピバカイン注ＰＢ,日新製薬（山形）,,,,106,,,
注射薬,1214406G1022,メピバカイン塩酸塩,０．５％１０ｍＬ１筒,局,,,塩酸メピバカイン注シリンジ０．５％「ＮＰ」,ニプロ,後発品,,,190,,,
注射薬,1214406G2029,メピバカイン塩酸塩,１％１０ｍＬ１筒,局,,,塩酸メピバカイン注シリンジ１％「ＮＰ」,ニプロ,後発品,,,174,,,
注射薬,1214406G3025,メピバカイン塩酸塩,２％１０ｍＬ１筒,局,,,塩酸メピバカイン注シリンジ２％「ＮＰ」,ニプロ,後発品,,,237,,,
注射薬,1214407A1024,塩酸レボブピバカイン,２５ｍｇ１０ｍＬ１管,,,,ポプスカイン０．２５％注２５ｍｇ／１０ｍＬ,丸石製薬,,先発品,,335,,,
注射薬,1214407A2020,塩酸レボブピバカイン,７５ｍｇ１０ｍＬ１管,,,,ポプスカイン０．７５％注７５ｍｇ／１０ｍＬ,丸石製薬,,先発品,,598,,,
注射薬,1214407A3027,塩酸レボブピバカイン,１５０ｍｇ２０ｍＬ１管,,,,ポプスカイン０．７５％注１５０ｍｇ／２０ｍＬ,丸石製薬,,先発品,,"1,112",,,
注射薬,1214407A4023,塩酸レボブピバカイン,５０ｍｇ１０ｍＬ１管,,,,ポプスカイン０．５％注５０ｍｇ／１０ｍＬ,丸石製薬,,先発品,,501,,,
注射薬,1214407G1027,塩酸レボブピバカイン,２５ｍｇ１０ｍＬ１筒,,,,ポプスカイン０．２５％注シリンジ２５ｍｇ／１０ｍＬ,丸石製薬,,先発品,,415,,,
注射薬,1214407G2023,塩酸レボブピバカイン,７５ｍｇ１０ｍＬ１筒,,,,ポプスカイン０．７５％注シリンジ７５ｍｇ／１０ｍＬ,丸石製薬,,先発品,,713,,,
注射薬,1214407G3020,塩酸レボブピバカイン,２５０ｍｇ１００ｍＬ１袋,,,,ポプスカイン０．２５％注バッグ２５０ｍｇ／１００ｍＬ,丸石製薬,,先発品,,"1,559",,,
注射薬,1214407G4026,塩酸レボブピバカイン,５０ｍｇ１０ｍＬ１筒,,,,ポプスカイン０．５％注シリンジ５０ｍｇ／１０ｍＬ,丸石製薬,,先発品,,589,,,
注射薬,1224400A1010,スキサメトニウム塩化物水和物,２％１ｍＬ１管,局,,,スキサメトニウム塩化物注射液,,,,,94,,,
注射薬,1224400A2017,スキサメトニウム塩化物水和物,２％２ｍＬ１管,局,,,スキサメトニウム塩化物注射液,,,,,136,,,
注射薬,1224400A3013,スキサメトニウム塩化物水和物,２％５ｍＬ１管,局,,,スキサメトニウム塩化物注射液,,,,,160,,,
注射薬,1224401X2014,スキサメトニウム塩化物水和物,２００ｍｇ１瓶（溶解液付）,局,,,注射用スキサメトニウム塩化物,,,,,188,,,
注射薬,1229401A1089,プリジノールメシル酸塩,０．２％１ｍＬ１管,,,,ロキシーン注２ｍｇ,東菱薬品工業,,,,57,,,
注射薬,1229402D1039,ダントロレンナトリウム水和物,２０ｍｇ１瓶,,,,ダントリウム静注用２０ｍｇ,オーファンパシフィック,,先発品,,"9,303",,,
注射薬,1229403F1050,ベクロニウム臭化物,４ｍｇ１管（溶解液付）,,,,ベクロニウム静注用４ｍｇ「Ｆ」,富士製薬工業,後発品,,,217,,,
注射薬,1229403F2049,ベクロニウム臭化物,１０ｍｇ１瓶,,,,ベクロニウム静注用１０ｍｇ「Ｆ」,富士製薬工業,後発品,,,427,,,
注射薬,1229404D1020,Ａ型ボツリヌス毒素,５０単位１瓶,,,,ボトックス注用５０単位,グラクソ・スミスクライン,,先発品,,"38,706",,,
注射薬,1229404D2026,Ａ型ボツリヌス毒素,１００単位１瓶,,,,ボトックス注用１００単位,グラクソ・スミスクライン,,先発品,,"69,694",,,
注射薬,1229405A1028,ロクロニウム臭化物,２５ｍｇ２．５ｍＬ１瓶,,,,エスラックス静注２５ｍｇ／２．５ｍＬ,ＭＳＤ,,先発品,○,465,,,
注射薬,1229405A1036,ロクロニウム臭化物,２５ｍｇ２．５ｍＬ１瓶,,,,ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「Ｆ」,富士製薬工業,後発品,,,227,,,
